user_bookmark_id,user_id,bookmark_id
4133,776,133
4134,659,218
4135,801,313
4136,473,116
4137,578,175
4138,261,122
4139,245,387
4140,170,317
4141,646,217
4142,574,401
4143,534,242
4144,938,58
4145,904,55
4146,484,341
4147,471,492
4148,818,341
4149,606,333
4150,620,128
4151,955,239
4152,79,324
4153,538,227
4154,235,139
4155,119,150
4156,572,133
4157,539,329
4158,536,224
4159,635,470
4160,654,233
4161,625,483
4162,110,339
4163,604,78
4164,911,37
4165,448,287
4166,508,47
4167,288,342
4168,356,303
4169,42,256
4170,760,69
4171,758,171
4172,479,93
4173,176,356
4174,641,151
4175,462,371
4176,983,294
4177,770,401
4178,729,74
4179,903,132
4180,402,439
4181,775,408
4182,127,336
4183,971,438
4184,700,247
4185,557,362
4186,700,138
4187,588,132
4188,770,271
4189,389,190
4190,143,422
4191,388,450
4192,849,255
4193,669,80
4194,186,261
4195,134,340
4196,5,409
4197,277,115
4198,599,480
4199,625,333
4200,155,448
4201,117,16
4202,825,412
4203,969,15
4204,61,218
4205,768,161
4206,36,406
4207,649,384
4208,541,129
4209,627,248
4210,601,452
4211,497,340
4212,378,431
4213,414,183
4214,71,163
4215,979,216
4216,421,137
4217,713,182
4218,789,450
4219,894,147
4220,683,370
4221,343,493
4222,946,448
4223,710,157
4224,417,460
4225,142,459
4226,198,214
4227,337,58
4228,939,205
4229,358,172
4230,804,85
4231,478,262
4232,692,443
4233,87,472
4234,739,226
4235,573,127
4236,336,487
4237,489,121
4238,492,335
4239,229,480
4240,76,240
4241,932,472
4242,449,158
4243,527,324
4244,79,370
4245,111,303
4246,29,13
4247,1,165
4248,780,425
4249,962,436
4250,738,465
4251,998,492
4252,587,462
4253,532,484
4254,568,239
4255,97,184
4256,250,281
4257,471,359
4258,341,20
4259,397,462
4260,684,305
4261,905,228
4262,907,173
4263,73,187
4264,702,346
4265,693,66
4266,798,185
4267,263,359
4268,20,381
4269,622,230
4270,724,57
4271,142,353
4272,737,163
4273,655,485
4274,115,147
4275,911,405
4276,350,272
4277,377,253
4278,361,298
4279,496,213
4280,95,145
4281,738,141
4282,971,236
4283,441,476
4284,839,273
4285,141,452
4286,464,147
4287,420,455
4288,409,444
4289,352,318
4290,438,195
4291,327,348
4292,215,411
4293,55,366
4294,313,154
4295,420,319
4296,777,332
4297,573,495
4298,596,182
4299,973,390
4300,905,176
4301,486,47
4302,363,319
4303,162,61
4304,887,10
4305,1000,399
4306,282,343
4307,371,366
4308,931,292
4309,440,10
4310,809,10
4311,264,455
4312,186,101
4313,146,262
4314,473,188
4315,513,307
4316,165,161
4317,517,257
4318,838,461
4319,230,341
4320,535,479
4321,554,9
4322,82,106
4323,250,169
4324,824,393
4325,339,69
4326,25,335
4327,992,149
4328,916,24
4329,782,306
4330,465,280
4331,283,442
4332,30,489
4333,918,31
4334,364,322
4335,569,50
4336,601,365
4337,189,151
4338,38,52
4339,660,446
4340,145,461
4341,865,37
4342,505,342
4343,294,122
4344,782,453
4345,376,442
4346,13,345
4347,50,29
4348,185,441
4349,318,214
4350,387,240
4351,873,96
4352,705,200
4353,683,219
4354,144,42
4355,376,191
4356,284,146
4357,216,252
4358,223,168
4359,865,127
4360,690,95
4361,771,444
4362,632,243
4363,671,279
4364,93,476
4365,975,149
4366,215,381
4367,264,449
4368,929,333
4369,894,233
4370,410,191
4371,125,402
4372,261,430
4373,104,175
4374,462,365
4375,629,97
4376,283,252
4377,539,6
4378,700,13
4379,682,16
4380,920,404
4381,644,169
4382,991,129
4383,334,485
4384,51,157
4385,19,18
4386,939,331
4387,493,215
4388,947,48
4389,268,401
4390,143,172
4391,339,80
4392,860,31
4393,356,135
4394,544,349
4395,156,218
4396,187,242
4397,310,81
4398,547,173
4399,43,110
4400,468,221
4401,144,413
4402,526,412
4403,203,169
4404,26,323
4405,368,272
4406,187,371
4407,14,412
4408,699,113
4409,156,334
4410,748,44
4411,155,194
4412,114,368
4413,623,111
4414,619,147
4415,935,129
4416,254,311
4417,949,36
4418,117,249
4419,867,445
4420,261,231
4421,285,192
4422,662,433
4423,283,94
4424,818,410
4425,983,193
4426,224,188
4427,605,188
4428,546,185
4429,278,239
4430,890,253
4431,600,367
4432,523,144
4433,192,233
4434,130,42
4435,478,294
4436,439,171
4437,704,253
4438,196,435
4439,543,452
4440,677,110
4441,359,33
4442,400,43
4443,181,468
4444,195,360
4445,265,331
4446,337,334
4447,603,215
4448,743,355
4449,505,457
4450,363,179
4451,79,383
4452,157,60
4453,499,107
4454,189,301
4455,139,309
4456,273,35
4457,556,354
4458,47,44
4459,4,414
4460,629,229
4461,117,396
4462,92,311
4463,319,487
4464,36,371
4465,138,114
4466,351,375
4467,126,296
4468,640,336
4469,56,316
4470,187,34
4471,776,343
4472,451,233
4473,995,382
4474,753,323
4475,639,358
4476,562,27
4477,492,493
4478,760,414
4479,91,440
4480,609,257
4481,596,302
4482,390,458
4483,128,235
4484,969,386
4485,571,199
4486,827,211
4487,941,441
4488,905,439
4489,223,324
4490,119,477
4491,31,106
4492,678,6
4493,77,444
4494,254,338
4495,927,447
4496,982,317
4497,406,424
4498,147,247
4499,571,196
4500,893,369
4501,422,357
4502,31,300
4503,831,78
4504,151,42
4505,319,418
4506,674,271
4507,279,375
4508,161,149
4509,791,182
4510,676,7
4511,856,480
4512,342,299
4513,870,257
4514,628,44
4515,491,425
4516,311,151
4517,615,54
4518,609,301
4519,436,317
4520,694,318
4521,261,386
4522,573,274
4523,674,64
4524,70,478
4525,431,317
4526,701,23
4527,640,97
4528,253,272
4529,682,55
4530,919,389
4531,625,94
4532,113,402
4533,273,108
4534,360,427
4535,848,326
4536,749,98
4537,79,51
4538,347,210
4539,30,456
4540,380,364
4541,203,185
4542,787,172
4543,261,476
4544,327,187
4545,141,121
4546,349,90
4547,157,394
4548,612,398
4549,990,83
4550,621,110
4551,426,489
4552,154,147
4553,515,392
4554,404,277
4555,971,449
4556,154,128
4557,103,127
4558,606,85
4559,920,44
4560,314,84
4561,164,201
4562,901,157
4563,441,396
4564,923,301
4565,537,270
4566,38,364
4567,832,2
4568,425,336
4569,57,231
4570,317,405
4571,215,222
4572,281,277
4573,380,62
4574,295,472
4575,142,140
4576,217,177
4577,740,17
4578,221,415
4579,464,343
4580,13,206
4581,926,479
4582,290,3
4583,9,113
4584,134,220
4585,276,166
4586,424,414
4587,7,236
4588,584,175
4589,811,116
4590,8,16
4591,245,344
4592,415,331
4593,520,224
4594,955,122
4595,635,112
4596,223,68
4597,940,214
4598,172,204
4599,50,2
4600,35,390
4601,384,77
4602,115,29
4603,613,247
4604,125,117
4605,846,102
4606,297,144
4607,405,402
4608,675,78
4609,448,380
4610,235,281
4611,229,185
4612,395,420
4613,981,57
4614,829,328
4615,228,84
4616,609,444
4617,730,35
4618,143,94
4619,114,105
4620,184,160
4621,844,276
4622,727,119
4623,856,290
4624,273,271
4625,156,142
4626,742,234
4627,204,260
4628,198,368
4629,883,292
4630,176,38
4631,742,199
4632,360,294
4633,837,198
4634,223,435
4635,928,36
4636,158,304
4637,92,474
4638,666,464
4639,813,193
4640,651,196
4641,24,162
4642,815,241
4643,970,468
4644,203,201
4645,521,48
4646,594,413
4647,388,31
4648,435,256
4649,385,206
4650,363,492
4651,10,484
4652,59,427
4653,426,207
4654,585,347
4655,445,94
4656,325,419
4657,473,185
4658,852,152
4659,289,303
4660,989,224
4661,556,32
4662,542,214
4663,466,457
4664,671,254
4665,267,95
4666,196,459
4667,161,14
4668,826,205
4669,271,146
4670,576,391
4671,825,39
4672,103,370
4673,898,225
4674,61,31
4675,913,65
4676,782,348
4677,558,473
4678,297,190
4679,383,490
4680,268,489
4681,363,486
4682,441,214
4683,698,383
4684,336,204
4685,484,48
4686,998,246
4687,519,71
4688,535,290
4689,774,468
4690,15,195
4691,84,370
4692,630,320
4693,180,314
4694,760,298
4695,448,243
4696,930,90
4697,891,117
4698,980,15
4699,525,289
4700,818,223
4701,836,413
4702,896,356
4703,666,139
4704,807,21
4705,505,395
4706,752,402
4707,73,331
4708,975,96
4709,955,294
4710,160,330
4711,617,179
4712,710,401
4713,916,478
4714,412,95
4715,80,87
4716,542,389
4717,340,23
4718,479,65
4719,930,359
4720,535,4
4721,710,293
4722,908,31
4723,400,174
4724,937,80
4725,161,400
4726,573,363
4727,61,335
4728,836,488
4729,507,318
4730,662,494
4731,368,120
4732,283,446
4733,547,191
4734,812,3
4735,7,410
4736,759,97
4737,900,312
4738,715,361
4739,579,489
4740,773,169
4741,446,67
4742,581,401
4743,246,443
4744,684,58
4745,621,191
4746,237,317
4747,7,277
4748,265,21
4749,734,125
4750,840,144
4751,326,70
4752,93,206
4753,182,14
4754,835,390
4755,514,150
4756,351,203
4757,149,345
4758,793,156
4759,404,456
4760,398,92
4761,913,191
4762,70,223
4763,504,268
4764,458,394
4765,613,377
4766,516,184
4767,54,363
4768,71,87
4769,278,163
4770,262,327
4771,660,33
4772,905,336
4773,463,417
4774,30,267
4775,120,493
4776,895,237
4777,479,272
4778,959,397
4779,311,360
4780,439,162
4781,916,261
4782,219,244
4783,575,287
4784,318,273
4785,507,267
4786,353,442
4787,571,458
4788,966,140
4789,263,467
4790,161,219
4791,647,167
4792,604,329
4793,707,413
4794,873,368
4795,338,418
4796,405,466
4797,484,261
4798,248,304
4799,503,68
4800,56,143
4801,633,169
4802,358,374
4803,133,210
4804,44,345
4805,383,234
4806,226,421
4807,891,15
4808,982,372
4809,740,400
4810,718,233
4811,176,409
4812,623,388
4813,73,156
4814,40,296
4815,651,282
4816,497,254
4817,59,162
4818,819,14
4819,93,16
4820,534,302
4821,370,420
4822,946,221
4823,888,209
4824,918,57
4825,376,113
4826,810,181
4827,268,218
4828,283,361
4829,577,232
4830,553,191
4831,78,292
4832,215,120
4833,32,29
4834,359,185
4835,847,15
4836,630,62
4837,46,1
4838,594,246
4839,697,360
4840,449,112
4841,328,265
4842,131,95
4843,317,450
4844,753,90
4845,444,493
4846,192,192
4847,374,310
4848,987,27
4849,518,314
4850,774,96
4851,189,112
4852,238,404
4853,326,406
4854,222,343
4855,764,461
4856,159,325
4857,954,381
4858,564,367
4859,965,154
4860,198,291
4861,156,365
4862,644,125
4863,252,403
4864,656,239
4865,937,322
4866,994,220
4867,669,216
4868,100,472
4869,605,404
4870,941,436
4871,255,58
4872,89,456
4873,97,137
4874,490,279
4875,97,387
4876,499,381
4877,53,161
4878,334,262
4879,607,109
4880,118,368
4881,986,202
4882,649,160
4883,353,81
4884,983,267
4885,792,322
4886,524,227
4887,890,305
4888,60,357
4889,926,13
4890,560,374
4891,363,444
4892,819,119
4893,446,369
4894,662,481
4895,520,151
4896,374,284
4897,2,437
4898,658,280
4899,223,62
4900,668,93
4901,68,64
4902,799,356
4903,57,195
4904,722,199
4905,70,118
4906,150,81
4907,868,51
4908,305,86
4909,167,387
4910,820,261
4911,956,471
4912,240,461
4913,483,24
4914,567,170
4915,963,445
4916,622,231
4917,642,330
4918,420,431
4919,378,228
4920,575,255
4921,588,466
4922,261,81
4923,235,224
4924,924,195
4925,45,156
4926,38,444
4927,373,230
4928,269,313
4929,216,407
4930,711,54
4931,432,308
4932,60,450
4933,869,32
4934,692,230
4935,391,396
4936,744,30
4937,585,176
4938,601,392
4939,916,206
4940,600,325
4941,190,329
4942,602,166
4943,178,473
4944,573,102
4945,191,475
4946,556,389
4947,55,355
4948,777,365
4949,85,438
4950,826,467
4951,297,195
4952,864,147
4953,434,5
4954,831,94
4955,957,50
4956,523,216
4957,184,54
4958,51,112
4959,908,488
4960,535,91
4961,944,284
4962,231,362
4963,539,324
4964,298,123
4965,236,292
4966,850,195
4967,220,19
4968,953,26
4969,485,23
4970,60,116
4971,375,101
4972,139,4
4973,897,298
4974,329,415
4975,620,264
4976,546,437
4977,13,53
4978,448,256
4979,715,238
4980,342,447
4981,76,394
4982,150,53
4983,749,372
4984,952,352
4985,917,473
4986,154,277
4987,299,200
4988,863,478
4989,645,198
4990,958,143
4991,184,425
4992,635,419
4993,99,81
4994,416,228
4995,740,442
4996,805,371
4997,333,326
4998,601,377
4999,421,380
5000,914,124
5001,772,358
5002,81,149
5003,336,490
5004,829,186
5005,371,202
5006,10,443
5007,429,340
5008,672,437
5009,920,265
5010,126,338
5011,565,178
5012,652,63
5013,86,268
5014,792,390
5015,531,439
5016,669,350
5017,80,268
5018,275,223
5019,9,421
5020,189,87
5021,767,294
5022,456,151
5023,474,30
5024,186,304
5025,546,207
5026,334,155
5027,293,198
5028,443,23
5029,808,159
5030,986,10
5031,26,287
5032,22,139
5033,223,290
5034,425,91
5035,864,371
5036,374,282
5037,308,215
5038,129,456
5039,613,357
5040,441,453
5041,849,188
5042,716,4
5043,679,273
5044,314,273
5045,316,427
5046,356,328
5047,513,53
5048,659,52
5049,936,227
5050,719,433
5051,938,387
5052,812,118
5053,608,115
5054,353,365
5055,863,369
5056,463,40
5057,709,222
5058,193,450
5059,962,59
5060,736,229
5061,272,456
5062,20,464
5063,961,312
5064,869,398
5065,151,74
5066,783,176
5067,131,365
5068,229,386
5069,118,465
5070,269,282
5071,461,441
5072,427,374
5073,584,209
5074,75,124
5075,318,333
5076,683,156
5077,190,231
5078,831,298
5079,864,194
5080,203,361
5081,763,97
5082,699,403
5083,538,95
5084,607,396
5085,289,19
5086,315,274
5087,341,295
5088,585,366
5089,30,292
5090,234,365
5091,507,349
5092,576,23
5093,11,335
5094,427,292
5095,55,414
5096,554,440
5097,606,12
5098,562,74
5099,555,103
5100,299,234
5101,735,174
5102,290,490
5103,451,175
5104,838,135
5105,2,445
5106,142,492
5107,504,493
5108,726,183
5109,747,288
5110,957,222
5111,740,114
5112,708,320
5113,851,389
5114,470,278
5115,549,27
5116,796,370
5117,404,426
5118,312,215
5119,375,243
5120,158,54
5121,620,157
5122,720,77
5123,620,327
5124,303,157
5125,606,16
5126,768,33
5127,659,362
5128,639,477
5129,549,397
5130,206,126
5131,252,267
5132,903,350
5133,64,72
5134,649,40
5135,539,77
5136,9,454
5137,937,82
5138,781,42
5139,889,187
5140,650,89
5141,66,125
5142,266,398
5143,899,269
5144,533,230
5145,154,412
5146,272,201
5147,428,60
5148,984,81
5149,765,169
5150,638,281
5151,199,227
5152,754,126
5153,955,94
5154,428,372
5155,48,135
5156,57,67
5157,406,175
5158,560,153
5159,246,109
5160,79,199
5161,271,42
5162,186,469
5163,628,235
5164,540,446
5165,734,329
5166,477,437
5167,980,2
5168,461,264
5169,410,495
5170,803,88
5171,986,467
5172,934,364
5173,197,353
5174,54,17
5175,717,77
5176,971,261
5177,132,481
5178,800,300
5179,346,11
5180,372,213
5181,827,38
5182,738,228
5183,51,189
5184,22,82
5185,638,109
5186,826,412
5187,59,236
5188,593,293
5189,168,167
5190,485,349
5191,1,332
5192,862,124
5193,363,6
5194,677,137
5195,152,295
5196,35,300
5197,550,393
5198,608,179
5199,125,467
5200,572,376
5201,2,329
5202,355,39
5203,654,385
5204,116,235
5205,20,52
5206,314,493
5207,377,318
5208,340,143
5209,526,451
5210,651,299
5211,534,398
5212,113,337
5213,618,229
5214,683,74
5215,514,37
5216,938,291
5217,911,472
5218,659,184
5219,268,2
5220,740,416
5221,600,36
5222,905,422
5223,717,328
5224,565,59
5225,242,117
5226,823,491
5227,457,365
5228,520,123
5229,353,5
5230,346,379
5231,693,174
5232,629,318
5233,758,422
5234,411,415
5235,727,405
5236,291,20
5237,761,147
5238,277,156
5239,723,11
5240,977,223
5241,933,424
5242,890,360
5243,245,393
5244,955,227
5245,662,257
5246,891,247
5247,223,15
5248,884,23
5249,622,355
5250,102,377
5251,669,83
5252,271,248
5253,904,219
5254,8,37
5255,432,191
5256,80,412
5257,675,10
5258,765,120
5259,914,274
5260,251,146
5261,624,299
5262,947,248
5263,798,309
5264,188,409
5265,389,358
5266,365,167
5267,295,476
5268,653,425
5269,597,169
5270,500,197
5271,283,438
5272,831,392
5273,93,452
5274,666,75
5275,902,237
5276,116,190
5277,899,177
5278,606,280
5279,997,238
5280,271,380
5281,323,403
5282,653,412
5283,538,394
5284,352,29
5285,225,247
5286,642,76
5287,458,56
5288,630,70
5289,239,50
5290,9,209
5291,865,171
5292,736,195
5293,865,16
5294,931,98
5295,877,350
5296,203,257
5297,43,134
5298,42,212
5299,865,7
5300,598,4
5301,619,22
5302,477,291
5303,133,447
5304,563,473
5305,620,189
5306,70,325
5307,990,283
5308,508,197
5309,705,260
5310,357,321
5311,593,163
5312,784,213
5313,599,144
5314,5,162
5315,921,227
5316,171,187
5317,805,353
5318,32,64
5319,487,312
5320,574,68
5321,187,444
5322,201,334
5323,674,480
5324,673,130
5325,707,66
5326,191,422
5327,418,262
5328,754,20
5329,685,55
5330,835,117
5331,655,247
5332,34,339
5333,146,334
5334,655,438
5335,714,334
5336,707,10
5337,58,86
5338,865,251
5339,717,468
5340,777,431
5341,936,278
5342,518,458
5343,210,269
5344,290,300
5345,300,357
5346,916,459
5347,923,106
5348,235,201
5349,877,406
5350,17,325
5351,856,239
5352,457,404
5353,637,267
5354,341,398
5355,322,265
5356,799,320
5357,556,275
5358,981,397
5359,352,279
5360,111,194
5361,812,9
5362,354,266
5363,151,112
5364,887,204
5365,90,305
5366,614,293
5367,511,217
5368,698,226
5369,756,193
5370,357,357
5371,410,390
5372,928,26
5373,813,242
5374,156,96
5375,576,429
5376,328,178
5377,95,59
5378,694,68
5379,751,469
5380,288,78
5381,516,82
5382,796,279
5383,13,158
5384,254,114
5385,40,445
5386,842,388
5387,68,360
5388,308,361
5389,801,484
5390,612,372
5391,178,203
5392,312,493
5393,713,495
5394,926,337
5395,5,320
5396,676,161
5397,484,258
5398,361,145
5399,887,100
5400,796,405
5401,202,410
5402,846,125
5403,722,109
5404,292,168
5405,452,59
5406,678,410
5407,206,477
5408,917,30
5409,260,67
5410,93,454
5411,288,231
5412,123,35
5413,760,187
5414,310,96
5415,214,248
5416,31,292
5417,556,302
5418,386,92
5419,287,241
5420,376,344
5421,447,33
5422,480,47
5423,424,21
5424,811,368
5425,691,10
5426,892,386
5427,960,442
5428,734,450
5429,333,371
5430,247,65
5431,860,439
5432,240,380
5433,22,482
5434,590,335
5435,759,267
5436,184,362
5437,52,436
5438,43,467
5439,611,314
5440,497,396
5441,630,50
5442,275,460
5443,27,401
5444,555,283
5445,990,276
5446,897,265
5447,736,112
5448,449,52
5449,447,230
5450,91,278
5451,608,477
5452,404,456
5453,432,171
5454,90,408
5455,750,492
5456,963,475
5457,293,282
5458,743,318
5459,462,212
5460,386,318
5461,995,61
5462,134,365
5463,524,354
5464,298,125
5465,632,125
5466,393,271
5467,683,193
5468,149,211
5469,90,373
5470,545,434
5471,532,226
5472,118,176
5473,83,486
5474,498,170
5475,817,356
5476,629,300
5477,632,10
5478,456,32
5479,235,25
5480,653,353
5481,357,229
5482,681,61
5483,641,17
5484,32,468
5485,932,289
5486,557,267
5487,428,11
5488,742,250
5489,776,33
5490,895,62
5491,867,444
5492,39,443
5493,514,449
5494,82,376
5495,259,428
5496,892,8
5497,272,263
5498,480,250
5499,822,248
5500,519,113
5501,904,90
5502,482,98
5503,663,276
5504,449,75
5505,802,207
5506,325,491
5507,454,447
5508,192,389
5509,721,37
5510,816,225
5511,596,425
5512,669,382
5513,523,332
5514,140,267
5515,166,334
5516,739,458
5517,477,253
5518,503,114
5519,909,169
5520,380,462
5521,960,176
5522,811,342
5523,631,176
5524,933,66
5525,107,59
5526,669,340
5527,796,251
5528,87,334
5529,347,82
5530,236,415
5531,507,246
5532,445,183
5533,458,216
5534,337,34
5535,189,84
5536,438,391
5537,965,295
5538,979,315
5539,907,442
5540,628,39
5541,263,467
5542,467,155
5543,52,393
5544,558,84
5545,507,156
5546,868,214
5547,95,431
5548,641,152
5549,961,5
5550,420,185
5551,339,365
5552,25,297
5553,582,331
5554,857,482
5555,263,494
5556,677,84
5557,993,220
5558,865,155
5559,275,470
5560,968,320
5561,258,276
5562,699,306
5563,706,449
5564,146,185
5565,987,473
5566,870,428
5567,819,469
5568,632,13
5569,331,339
5570,658,316
5571,981,233
5572,697,18
5573,219,51
5574,821,225
5575,572,272
5576,498,76
5577,218,293
5578,884,225
5579,102,325
5580,940,372
5581,174,442
5582,861,254
5583,333,475
5584,719,145
5585,85,439
5586,632,136
5587,624,107
5588,386,160
5589,885,103
5590,736,148
5591,244,161
5592,836,159
5593,645,175
5594,26,101
5595,453,445
5596,45,114
5597,69,154
5598,896,155
5599,420,387
5600,203,316
5601,564,136
5602,776,65
5603,149,362
5604,980,442
5605,628,136
5606,361,113
5607,781,202
5608,427,39
5609,502,85
5610,593,272
5611,857,4
5612,92,180
5613,862,81
5614,626,177
5615,702,73
5616,36,205
5617,56,304
5618,273,272
5619,8,463
5620,183,161
5621,971,107
5622,337,204
5623,222,210
5624,217,460
5625,196,389
5626,293,377
5627,656,189
5628,431,473
5629,826,223
5630,645,182
5631,530,206
5632,822,196
5633,869,407
5634,334,105
5635,997,337
5636,733,119
5637,820,482
5638,738,29
5639,871,281
5640,3,337
5641,937,109
5642,314,74
5643,578,275
5644,136,353
5645,157,104
5646,84,387
5647,633,13
5648,108,16
5649,511,1
5650,291,323
5651,493,335
5652,921,377
5653,772,120
5654,940,181
5655,994,65
5656,769,184
5657,915,366
5658,835,42
5659,248,55
5660,262,415
5661,932,205
5662,412,57
5663,615,311
5664,626,39
5665,510,203
5666,50,486
5667,598,359
5668,212,414
5669,249,239
5670,793,124
5671,224,114
5672,659,415
5673,452,377
5674,96,246
5675,492,266
5676,573,130
5677,453,209
5678,960,399
5679,950,98
5680,857,164
5681,105,336
5682,174,345
5683,79,34
5684,574,320
5685,679,133
5686,165,192
5687,477,325
5688,841,89
5689,450,469
5690,830,166
5691,696,42
5692,393,32
5693,86,210
5694,791,135
5695,43,313
5696,532,72
5697,875,434
5698,20,142
5699,817,86
5700,931,261
5701,474,121
5702,956,249
5703,450,254
5704,224,383
5705,665,314
5706,101,365
5707,129,31
5708,83,427
5709,577,167
5710,641,362
5711,526,227
5712,536,351
5713,603,171
5714,126,141
5715,46,118
5716,533,173
5717,51,377
5718,277,346
5719,397,48
5720,62,304
5721,267,167
5722,811,201
5723,936,246
5724,164,209
5725,404,32
5726,803,457
5727,698,108
5728,418,143
5729,66,170
5730,978,138
5731,676,304
5732,317,424
5733,62,414
5734,465,146
5735,759,361
5736,688,194
5737,257,13
5738,114,306
5739,600,416
5740,585,297
5741,580,23
5742,74,8
5743,227,248
5744,652,468
5745,97,184
5746,69,379
5747,786,55
5748,654,196
5749,101,415
5750,780,391
5751,31,261
5752,597,105
5753,797,480
5754,781,188
5755,497,263
5756,96,215
5757,954,262
5758,618,107
5759,775,1
5760,716,142
5761,658,210
5762,871,220
5763,556,271
5764,151,34
5765,788,338
5766,358,153
5767,68,81
5768,244,285
5769,734,313
5770,804,448
5771,626,270
5772,170,468
5773,867,350
5774,627,440
5775,778,443
5776,652,355
5777,589,115
5778,103,459
5779,944,457
5780,530,297
5781,508,157
5782,43,466
5783,12,103
5784,434,317
5785,304,185
5786,683,159
5787,500,339
5788,635,398
5789,714,263
5790,379,246
5791,878,450
5792,7,140
5793,497,338
5794,78,379
5795,225,466
5796,779,65
5797,935,26
5798,474,177
5799,58,432
5800,832,95
5801,144,7
5802,93,482
5803,361,87
5804,68,378
5805,396,10
5806,940,157
5807,794,433
5808,79,14
5809,1000,149
5810,204,176
5811,232,448
5812,857,91
5813,951,128
5814,897,55
5815,989,435
5816,771,142
5817,43,174
5818,943,331
5819,57,407
5820,175,283
5821,134,135
5822,329,364
5823,403,479
5824,215,135
5825,270,323
5826,519,117
5827,296,109
5828,986,368
5829,911,414
5830,540,375
5831,252,182
5832,12,318
5833,602,264
5834,400,17
5835,313,120
5836,172,371
5837,579,335
5838,548,110
5839,598,413
5840,982,3
5841,307,140
5842,865,225
5843,889,413
5844,545,85
5845,272,36
5846,948,485
5847,281,257
5848,874,318
5849,844,275
5850,341,251
5851,856,266
5852,242,455
5853,156,34
5854,996,191
5855,123,201
5856,424,306
5857,342,245
5858,841,441
5859,444,221
5860,128,60
5861,685,209
5862,746,87
5863,482,99
5864,925,361
5865,684,46
5866,208,228
5867,557,391
5868,545,436
5869,976,18
5870,343,100
5871,312,159
5872,670,161
5873,180,464
5874,791,41
5875,751,308
5876,732,174
5877,936,138
5878,677,189
5879,348,258
5880,336,224
5881,202,90
5882,23,267
5883,574,263
5884,190,185
5885,857,195
5886,112,310
5887,646,448
5888,661,339
5889,813,42
5890,106,393
5891,167,474
5892,21,447
5893,336,195
5894,700,386
5895,336,484
5896,995,397
5897,260,209
5898,778,355
5899,403,393
5900,597,92
5901,303,351
5902,400,414
5903,719,201
5904,985,202
5905,221,397
5906,388,331
5907,927,491
5908,320,23
5909,81,73
5910,401,268
5911,173,251
5912,432,259
5913,958,168
5914,433,83
5915,853,334
5916,898,410
5917,619,64
5918,448,390
5919,325,389
5920,543,452
5921,881,476
5922,332,34
5923,546,324
5924,267,450
5925,448,345
5926,151,39
5927,82,218
5928,104,417
5929,14,47
5930,141,198
5931,386,257
5932,730,98
5933,578,44
5934,246,347
5935,365,265
5936,963,324
5937,786,369
5938,745,425
5939,58,275
5940,418,83
5941,162,452
5942,40,152
5943,599,377
5944,133,363
5945,352,339
5946,948,183
5947,955,61
5948,410,1
5949,483,461
5950,882,227
5951,57,150
5952,431,51
5953,64,443
5954,621,34
5955,748,387
5956,103,474
5957,455,154
5958,145,109
5959,905,259
5960,576,167
5961,377,281
5962,637,445
5963,508,472
5964,587,421
5965,430,244
5966,492,386
5967,343,51
5968,908,277
5969,115,85
5970,124,259
5971,201,179
5972,359,479
5973,189,12
5974,115,151
5975,187,446
5976,426,411
5977,131,231
5978,146,49
5979,793,339
5980,77,76
5981,326,209
5982,978,273
5983,743,395
5984,921,263
5985,287,237
5986,549,190
5987,86,428
5988,427,378
5989,961,460
5990,536,466
5991,287,23
5992,663,254
5993,86,209
5994,371,231
5995,481,260
5996,161,299
5997,833,435
5998,51,438
5999,718,321
6000,146,106
6001,187,115
6002,748,337
6003,432,158
6004,117,116
6005,585,114
6006,251,235
6007,200,15
6008,538,214
6009,855,471
6010,537,134
6011,997,343
6012,825,182
6013,137,5
6014,436,422
6015,218,117
6016,709,174
6017,268,364
6018,605,361
6019,65,436
6020,695,341
6021,739,431
6022,501,296
6023,816,307
6024,473,28
6025,452,450
6026,649,235
6027,449,482
6028,226,472
6029,256,336
6030,554,206
6031,135,429
6032,169,86
6033,676,452
6034,698,237
6035,132,217
6036,114,462
6037,954,121
6038,222,393
6039,711,194
6040,188,305
6041,442,146
6042,921,387
6043,105,453
6044,195,389
6045,33,12
6046,985,444
6047,801,240
6048,226,170
6049,804,326
6050,327,258
6051,670,192
6052,636,241
6053,814,22
6054,60,180
6055,508,116
6056,477,127
6057,89,332
6058,562,341
6059,254,459
6060,903,366
6061,424,88
6062,425,370
6063,414,340
6064,197,301
6065,54,134
6066,865,410
6067,482,373
6068,211,185
6069,115,254
6070,317,213
6071,675,340
6072,806,428
6073,464,328
6074,968,58
6075,726,433
6076,927,441
6077,926,105
6078,276,321
6079,464,203
6080,821,101
6081,272,150
6082,704,442
6083,362,170
6084,707,456
6085,474,374
6086,215,52
6087,583,278
6088,26,495
6089,42,50
6090,931,331
6091,603,396
6092,899,348
6093,984,369
6094,892,79
6095,446,341
6096,541,293
6097,166,16
6098,184,390
6099,388,289
6100,409,228
6101,779,314
6102,200,409
6103,226,125
6104,62,463
6105,711,88
6106,336,364
6107,888,74
6108,246,268
6109,757,477
6110,893,247
6111,336,50
6112,907,461
6113,652,60
6114,190,430
6115,626,459
6116,547,401
6117,747,337
6118,420,481
6119,632,64
6120,489,486
6121,452,283
6122,582,421
6123,519,192
6124,694,323
6125,50,391
6126,97,139
6127,702,42
6128,71,332
